user_id,1_per_0_place,1_per_1_place,1_per_2_place,1_per_3_place,2_per_0_place,2_per_1_place,2_per_2_place,2_per_3_place,3_per_0_place,3_per_1_place,3_per_2_place,3_per_3_place,4_per_0_place,4_per_1_place,4_per_2_place,4_per_3_place,5_per_0_place,5_per_1_place,5_per_2_place,5_per_3_place,6_per_0_place,6_per_1_place,6_per_2_place,6_per_3_place,1_per_0_score,1_per_1_score,1_per_2_score,1_per_3_score,2_per_0_score,2_per_1_score,2_per_2_score,2_per_3_score,3_per_0_score,3_per_1_score,3_per_2_score,3_per_3_score,4_per_0_score,4_per_1_score,4_per_2_score,4_per_3_score,5_per_0_score,5_per_1_score,5_per_2_score,5_per_3_score,6_per_0_score,6_per_1_score,6_per_2_score,6_per_3_score,game_id,team_id
10641,3,2,1,1,1,2,2,1,1,1,1,1,3,2,1,2,2,2,1,2,5,1,1,2,96,44,63,14,52,8,252,37,265,21,13,43,104,27,218,103,61,16,30,158,78,32,47,4,231,1628
10642,2,2,4,1,1,5,4,4,3,5,4,3,2,5,1,5,4,5,5,5,3,3,3,5,96,29,24,7,29,8,117,-1,155,19,13,31,76,27,176,103,-3,16,8,158,62,30,28,4,239,1712
10643,4,6,5,4,4,6,6,6,5,2,1,4,5,6,4,6,6,6,5,6,6,3,6,6,69,7,17,0,0,8,2,-21,145,25,15,33,66,27,117,103,-60,16,8,158,43,33,29,4,210,1524
10644,1,6,1,2,2,5,5,5,1,2,3,2,3,5,2,5,5,5,1,5,5,1,1,5,99,23,31,11,41,8,91,-2,165,19,12,39,75,27,202,103,-15,16,10,158,55,30,30,4,262,1912
10645,3,1,2,2,2,1,5,5,3,1,2,2,6,1,2,1,5,1,2,1,5,1,5,1,71,42,41,13,49,8,121,-4,169,29,14,40,54,27,187,103,-16,16,15,158,56,43,30,4,210,1528
10646,6,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,3,1,1,1,98,57,52,27,68,8,326,54,250,24,20,48,105,27,261,103,79,16,25,158,97,39,44,4,182,1248
10647,6,6,6,5,6,3,6,6,6,2,1,2,4,3,6,3,6,3,6,3,4,3,5,3,82,15,-19,1,7,8,60,-12,83,19,17,35,66,27,142,103,-38,16,-8,158,67,28,25,4,202,1440
10648,4,6,5,4,4,6,6,6,5,2,1,4,5,6,4,6,6,6,5,6,6,3,6,6,69,7,17,0,0,8,2,-21,145,25,15,33,66,27,117,103,-60,16,8,158,43,33,29,4,210,1524
10649,5,1,2,5,5,3,1,1,2,3,3,2,6,3,5,3,1,3,2,3,1,2,2,3,68,78,60,2,9,8,397,81,211,20,12,32,66,27,123,103,91,16,26,158,113,34,39,4,218,1586
10650,1,6,1,1,1,3,4,4,1,2,1,1,1,3,1,3,4,3,1,3,6,2,1,3,106,16,82,19,58,8,77,-3,290,22,18,49,88,27,250,103,-22,16,43,158,48,38,55,4,237,1694
10651,2,4,5,2,3,1,3,3,5,2,4,2,5,1,2,1,3,1,6,1,5,2,5,1,103,25,35,14,49,8,132,6,191,24,11,42,90,27,219,103,4,16,9,158,62,35,33,4,241,1730
10652,4,3,2,6,6,3,3,3,1,3,4,6,3,3,6,3,3,3,1,3,4,4,3,3,63,30,60,-7,-15,8,192,25,234,20,12,24,88,27,77,103,47,16,30,158,62,28,36,4,214,1558
10653,4,2,5,1,1,1,4,6,6,1,2,1,6,1,1,1,6,1,4,1,6,1,5,1,79,31,16,23,64,8,54,-18,129,26,13,49,54,27,228,103,-55,16,8,158,48,48,25,4,245,1776
10654,4,1,1,3,4,2,1,1,2,1,1,5,3,2,4,2,1,2,2,2,1,1,5,2,66,33,35,4,16,8,213,19,163,26,15,25,64,27,126,103,48,16,14,158,67,46,24,4,239,1716
10655,5,6,6,6,6,6,6,6,6,1,3,5,6,6,5,6,6,6,6,6,5,1,6,6,91,6,-39,2,9,8,17,-25,50,20,12,23,62,27,137,103,-52,16,-14,158,55,33,21,4,247,1806
10656,5,5,3,4,4,6,5,5,3,6,6,1,3,6,4,6,5,6,4,6,6,6,4,6,60,16,17,0,1,8,41,-13,138,12,11,32,77,27,104,103,-41,16,7,158,56,23,25,4,249,1820
10657,4,1,3,5,3,4,2,2,3,5,4,4,2,4,4,4,2,4,4,4,2,5,4,4,67,41,33,4,21,8,249,26,205,15,12,27,110,27,131,103,47,16,15,158,116,19,32,4,192,1370
10658,6,1,6,5,5,1,1,1,6,3,4,2,6,1,5,1,1,1,6,1,2,2,6,1,59,61,-52,-1,-1,8,308,47,16,19,13,31,54,27,101,103,97,16,-24,158,72,31,19,4,249,1822
10659,1,3,6,6,5,5,4,5,6,1,3,5,6,5,4,5,4,5,6,5,3,2,6,5,109,24,9,2,13,8,83,-10,124,23,13,29,61,27,166,103,-24,16,3,158,61,32,28,4,243,1752
10660,3,2,1,4,4,5,2,2,1,1,1,4,1,5,3,5,2,5,1,5,2,1,2,5,101,32,47,4,20,8,199,20,234,21,14,30,111,27,169,103,31,16,19,158,87,29,36,4,211,1536
10661,3,1,2,1,1,1,1,2,2,1,1,1,3,1,1,1,2,1,2,1,1,1,2,1,74,44,48,26,76,8,214,18,214,50,22,57,60,27,255,103,23,16,21,158,67,62,35,4,219,1598
10662,1,4,1,3,2,3,3,5,1,3,3,1,4,3,2,3,5,3,1,3,4,3,3,3,105,30,27,5,21,8,164,2,182,11,8,33,106,27,172,103,4,16,9,158,108,20,29,4,246,1784
10663,4,1,2,4,4,6,1,1,2,6,6,4,2,6,4,6,1,6,3,6,1,6,3,6,59,53,45,0,2,8,279,35,203,13,12,33,95,27,106,103,71,16,18,158,102,18,32,4,251,1838
10664,2,3,1,2,3,2,3,3,1,2,1,3,1,2,2,2,3,2,1,2,2,3,1,2,61,36,60,2,8,8,202,20,250,20,14,33,105,27,118,103,38,16,25,158,87,21,40,4,251,1832
10665,4,2,5,1,1,1,4,6,6,1,2,1,6,1,1,1,6,1,4,1,6,1,5,1,79,31,16,23,64,8,54,-18,129,26,13,49,54,27,228,103,-55,16,8,158,48,48,25,4,245,1776
10666,6,6,2,6,6,2,6,6,4,2,1,4,4,2,6,2,6,2,3,2,5,3,5,2,58,22,24,0,1,8,58,-9,138,14,12,31,69,27,102,103,-30,16,6,158,55,20,25,4,235,1672
10667,2,5,3,1,1,4,5,5,2,2,3,2,1,4,2,4,6,4,3,4,5,3,2,4,85,23,64,39,84,8,75,-8,288,26,14,57,109,27,279,103,-37,16,39,158,55,42,50,4,193,1382
10668,6,2,6,6,6,5,2,3,6,1,2,6,6,5,6,5,2,5,6,5,4,1,6,5,50,44,-28,-20,-44,8,204,15,67,32,14,5,50,27,5,103,41,16,-7,158,65,39,20,4,237,1696
10669,5,5,5,2,2,5,4,4,5,5,5,4,5,5,2,5,4,5,5,5,5,6,6,5,103,16,9,6,23,8,114,5,105,14,8,35,58,27,175,103,10,16,0,158,66,17,24,4,202,1436
10670,1,2,1,5,5,5,2,1,1,6,5,3,1,5,3,5,2,5,1,5,1,6,1,5,91,59,73,-3,-9,8,305,44,264,11,9,31,105,27,119,103,83,16,34,158,106,13,41,4,184,1268
10671,6,2,3,2,2,2,2,2,3,3,1,4,2,2,5,2,2,2,3,2,4,3,3,2,59,47,62,6,25,8,265,39,252,14,12,28,107,27,130,103,58,16,29,158,102,19,40,4,213,1546
10672,2,2,4,2,2,5,3,3,2,6,6,3,1,5,1,5,3,5,5,5,1,6,3,5,105,33,17,4,21,8,151,1,170,10,8,32,110,27,170,103,4,16,4,158,102,11,29,4,235,1664
10673,6,5,6,6,5,5,5,3,5,2,2,5,5,5,6,5,4,5,6,5,6,2,2,5,60,27,1,1,4,8,180,21,143,16,13,29,89,27,107,103,37,16,1,158,66,29,36,4,231,1632
10674,5,3,2,5,5,1,3,3,3,2,2,6,6,1,5,1,3,1,3,1,6,2,2,1,66,53,43,3,11,8,250,28,189,13,11,21,83,27,112,103,70,16,17,158,69,30,33,4,215,1572
10675,3,4,5,1,1,1,4,4,5,3,4,2,5,1,2,1,5,1,4,1,4,2,6,1,104,30,15,4,21,8,115,0,122,13,8,32,66,27,169,103,-3,16,4,158,67,21,24,4,235,1670
10676,5,1,2,5,5,3,1,1,2,3,3,2,6,3,5,3,1,3,2,3,1,2,2,3,68,78,60,2,9,8,397,81,211,20,12,32,66,27,123,103,91,16,26,158,113,34,39,4,218,1586
10677,5,5,2,3,3,2,3,2,3,4,4,4,5,2,5,2,2,2,2,2,4,4,4,2,57,20,38,3,14,8,127,8,151,21,12,22,54,27,108,103,20,16,13,158,59,20,25,4,234,1654
10678,1,6,4,1,1,4,6,6,4,1,4,1,5,4,1,4,6,4,4,4,5,1,5,4,100,-2,20,8,34,8,18,-23,146,21,13,35,73,27,190,103,-58,16,8,158,68,33,24,4,251,1840
10679,6,1,6,6,6,3,2,2,6,3,2,3,5,3,6,3,2,3,6,3,2,3,6,3,66,38,-11,-1,-5,8,179,14,100,23,14,33,64,27,107,103,23,16,-4,158,68,36,28,4,264,1918
10680,3,1,5,2,3,2,1,1,5,1,4,3,5,2,3,2,1,2,6,2,5,1,6,2,89,51,-47,7,18,8,275,29,35,27,12,27,63,27,153,103,88,16,-24,158,65,42,16,4,238,1710
10681,6,2,6,6,6,5,2,3,6,2,2,6,6,5,6,5,1,5,6,5,5,1,6,5,51,32,-22,-8,-39,8,208,21,66,21,13,17,55,27,34,103,54,16,-7,158,65,36,19,4,190,1340
10682,1,5,2,2,2,5,5,5,3,6,6,2,5,5,1,5,5,5,2,5,5,4,6,5,102,20,19,4,17,8,64,-12,124,19,9,33,58,27,165,103,-29,16,5,158,55,30,23,4,201,1426
10683,2,5,3,1,1,4,5,5,2,2,3,2,1,4,2,4,6,4,3,4,5,3,2,4,85,23,64,39,84,8,75,-8,288,26,14,57,109,27,279,103,-37,16,39,158,55,42,50,4,193,1382
10684,5,4,4,6,6,3,3,4,4,4,5,6,4,3,6,3,3,3,4,3,4,4,4,3,55,23,18,-5,-20,8,134,6,158,21,8,24,78,27,62,103,18,16,9,158,63,24,32,4,210,1530
10685,3,2,3,1,1,4,6,6,1,1,5,1,4,4,1,4,6,4,1,4,6,1,1,4,103,29,40,23,64,8,94,-7,212,25,11,50,91,27,251,103,-34,16,17,158,62,44,39,4,241,1734
10686,6,3,6,5,5,4,4,5,6,2,1,4,6,4,5,4,3,4,6,4,5,4,6,4,55,46,-5,-1,-3,8,233,24,83,23,13,30,49,27,94,103,71,16,-5,158,66,26,21,4,233,1650
10687,1,3,1,2,2,1,3,1,1,1,4,2,1,1,2,1,3,1,1,1,2,3,1,1,106,29,83,29,75,8,205,27,318,24,11,56,106,27,277,103,28,16,45,158,90,31,60,4,190,1348
10688,6,1,6,5,5,1,1,1,6,3,4,2,6,1,5,1,1,1,6,1,2,2,6,1,59,61,-52,-1,-1,8,308,47,16,19,13,31,54,27,101,103,97,16,-24,158,72,31,19,4,249,1822
10689,6,5,3,5,5,4,5,5,4,3,2,6,5,4,6,4,5,4,3,4,6,2,5,4,53,19,38,3,13,8,41,-21,157,19,12,20,62,27,101,103,-38,16,15,158,49,32,23,4,247,1802
10690,5,5,3,4,4,6,5,5,3,6,6,1,3,6,4,6,5,6,4,6,6,6,4,6,60,16,17,0,1,8,41,-13,138,12,11,32,77,27,104,103,-41,16,7,158,56,23,25,4,249,1820
10691,4,4,5,6,6,4,4,5,5,6,4,4,4,4,4,4,4,4,5,4,3,6,5,4,95,23,4,0,2,8,111,2,132,12,10,36,79,27,143,103,1,16,1,158,64,21,36,4,183,1258
10692,1,3,3,3,3,3,3,5,3,5,5,4,4,3,3,3,3,3,3,3,4,5,6,3,105,40,25,3,15,8,214,17,162,12,8,32,90,27,163,103,56,16,8,158,80,21,27,4,231,1636
10693,4,1,5,5,6,1,1,2,6,4,4,2,6,1,5,1,1,1,5,1,3,4,4,1,95,49,4,2,1,8,262,31,131,13,8,35,83,27,141,103,68,16,2,158,91,23,29,4,231,1630
10694,1,4,1,1,1,4,4,5,1,3,1,1,2,4,1,4,5,4,1,4,1,4,1,4,105,28,76,28,74,8,181,12,292,17,13,56,105,27,276,103,5,16,40,158,111,25,54,4,238,1702
10695,4,3,4,5,5,1,3,3,4,2,3,4,4,1,4,1,3,1,4,1,3,2,4,1,75,31,31,2,12,8,192,18,181,24,12,24,84,27,125,103,33,16,14,158,74,36,28,4,238,1706
10696,4,6,4,2,2,1,6,5,4,3,4,5,5,1,2,1,6,1,4,1,6,6,6,1,67,15,25,4,18,8,31,-14,143,18,11,26,67,27,126,103,-47,16,8,158,49,28,25,4,242,1740
10697,6,2,6,6,6,5,2,3,6,2,2,6,6,5,6,5,1,5,6,5,5,1,6,5,51,32,-22,-8,-39,8,208,21,66,21,13,17,55,27,34,103,54,16,-7,158,65,36,19,4,190,1340
10698,3,6,5,6,3,6,6,6,5,5,6,2,4,6,4,6,6,6,5,6,6,6,4,6,64,5,-23,1,6,8,-3,-27,70,14,11,33,62,27,115,103,-56,16,-8,158,57,18,25,4,244,1764
10699,3,1,2,3,3,3,1,2,2,2,6,1,4,3,2,3,1,3,2,3,2,1,2,3,71,62,41,1,3,8,315,40,175,20,8,36,68,27,119,103,87,16,14,158,96,30,32,4,184,1278
10700,1,3,5,2,2,5,3,3,4,4,6,3,5,5,2,5,3,5,5,5,3,6,3,5,104,23,-8,6,23,8,112,-1,102,25,8,33,58,27,174,103,-6,16,-3,158,61,35,30,4,219,1594
10701,1,1,1,3,3,3,1,1,1,1,2,6,2,3,3,3,1,3,1,3,3,1,2,3,105,33,32,3,16,8,185,14,187,19,11,30,97,27,165,103,40,16,10,158,72,26,29,4,235,1674
10702,5,2,1,1,1,1,2,2,6,2,1,3,6,1,5,1,2,1,2,1,5,2,2,1,81,30,30,7,28,8,185,10,151,18,14,30,63,27,160,103,27,16,9,158,99,19,31,4,195,1410
10703,1,1,4,3,3,4,1,1,4,2,1,2,4,4,3,4,1,4,6,4,1,3,1,4,104,47,28,4,28,8,233,23,158,24,15,37,66,27,188,103,64,16,5,158,68,31,35,4,245,1782
10704,1,3,2,2,2,1,3,3,2,5,4,2,2,1,2,1,4,1,2,1,1,6,2,1,106,28,59,30,76,8,140,1,254,16,9,56,105,27,277,103,-19,16,26,158,109,21,48,4,247,1798
10705,3,2,1,3,3,4,1,1,2,3,3,5,4,4,3,4,1,4,1,4,3,4,2,4,93,29,38,9,31,8,188,18,164,20,12,34,63,27,179,103,38,16,11,158,69,34,32,4,206,1474
10706,3,1,2,2,2,1,5,5,3,1,2,2,6,1,2,1,5,1,2,1,5,1,5,1,71,42,41,13,49,8,121,-4,169,29,14,40,54,27,187,103,-16,16,15,158,56,43,30,4,210,1528
10707,2,5,3,3,2,6,5,4,3,5,6,2,3,6,2,6,4,6,3,6,4,3,3,6,105,26,50,7,29,8,163,17,224,14,8,34,104,27,183,103,24,16,20,158,70,26,36,4,238,1704
10708,6,4,3,6,6,4,4,2,2,1,1,5,5,4,6,4,4,4,2,4,5,1,3,4,53,40,40,0,2,8,249,37,206,14,13,25,97,27,93,103,50,16,22,158,82,40,33,4,215,1574
10709,3,1,1,2,2,6,1,1,1,1,2,5,4,6,2,6,1,6,1,6,5,2,3,6,63,32,46,5,15,8,221,24,183,32,15,22,60,27,120,103,57,16,18,158,58,50,27,4,234,1662
10710,3,5,2,4,4,3,4,2,2,6,3,5,1,3,4,3,4,3,3,3,1,6,3,3,77,15,48,6,25,8,63,-10,214,19,12,29,94,27,149,103,-34,16,19,158,60,32,34,4,204,1452
10711,1,2,1,2,2,6,2,2,1,1,1,2,2,6,2,6,2,6,1,6,2,2,1,6,107,34,74,16,51,8,206,24,265,23,14,45,87,27,233,103,42,16,33,158,74,32,48,4,183,1262
10712,6,6,3,6,6,6,6,6,2,5,5,4,4,6,6,6,6,6,3,6,6,5,5,6,59,5,14,0,1,8,-11,-26,126,20,12,31,61,27,103,103,-63,16,5,158,43,30,26,4,201,1434
10713,5,6,1,3,3,2,6,6,4,3,4,3,4,2,3,2,6,2,1,2,5,1,3,2,95,11,31,8,32,8,44,-17,163,20,11,32,71,27,178,103,-36,16,11,158,54,32,30,4,243,1748
10714,2,2,4,1,1,5,4,4,3,5,4,3,2,5,1,5,4,5,5,5,3,3,3,5,96,29,24,7,29,8,117,-1,155,19,13,31,76,27,176,103,-3,16,8,158,62,30,28,4,239,1712
10715,2,3,3,2,2,4,3,3,3,6,4,3,2,4,2,4,3,4,4,4,4,4,3,4,101,27,38,7,25,8,162,8,201,14,11,30,100,27,174,103,28,16,14,158,76,23,35,4,211,1538
10716,4,4,4,5,5,3,5,4,5,6,4,2,4,3,4,3,5,3,4,3,6,5,4,3,62,12,1,1,5,8,20,-23,100,18,12,34,58,27,114,103,-56,16,1,158,49,38,22,4,219,1602
10717,5,6,5,4,4,3,6,6,4,3,1,5,4,3,5,3,6,3,4,3,3,4,5,3,67,17,18,4,18,8,40,-21,133,19,14,23,69,27,126,103,-50,16,6,158,73,21,21,4,190,1342
10718,1,3,4,1,1,1,3,3,4,4,4,1,5,1,1,1,3,1,4,1,3,4,4,1,106,42,46,16,51,8,250,26,215,8,8,43,105,27,224,103,54,16,17,158,110,18,39,4,213,1554
10719,4,3,4,5,5,1,3,3,4,2,3,4,4,1,4,1,3,1,4,1,3,2,4,1,75,31,31,2,12,8,192,18,181,24,12,24,84,27,125,103,33,16,14,158,74,36,28,4,238,1706
10720,6,3,5,6,6,6,3,3,6,4,1,6,6,6,6,6,3,6,4,6,5,3,6,6,47,43,-20,-12,-30,8,252,39,67,18,17,12,53,27,34,103,82,16,-5,158,60,28,21,4,184,1270
10721,5,4,6,4,5,1,4,4,6,4,2,5,4,1,5,1,4,1,6,1,3,6,5,1,63,21,-21,4,17,8,148,9,77,15,12,25,65,27,121,103,17,16,-8,158,84,17,26,4,192,1374
10722,1,1,4,3,3,6,1,1,4,4,5,3,2,6,3,6,1,6,4,6,3,3,4,6,107,36,33,9,30,8,209,25,172,17,10,34,78,27,190,103,54,16,14,158,61,33,30,4,209,1514
10723,3,6,3,6,6,1,6,6,3,6,2,6,1,1,5,1,6,1,3,1,3,5,3,1,103,26,27,3,16,8,100,-2,179,10,11,25,106,27,158,103,-16,16,8,158,68,24,28,4,205,1470
10724,3,5,3,2,2,4,4,4,3,3,4,2,5,4,2,4,4,4,3,4,6,2,3,4,103,15,44,14,49,8,81,-2,177,21,11,42,63,27,219,103,-22,16,16,158,51,39,33,4,209,1510
10725,1,1,2,1,1,5,1,1,1,2,4,1,3,5,1,5,1,5,1,5,3,1,1,5,106,68,81,39,85,8,368,66,310,17,9,59,106,27,298,103,94,16,47,158,109,31,59,4,236,1676
10726,6,4,5,6,6,1,5,6,5,2,1,6,6,1,6,1,5,1,5,1,4,4,5,1,57,20,12,-13,-38,8,58,-15,131,22,14,14,61,27,34,103,-34,16,9,158,59,28,27,4,209,1516
10727,6,3,5,6,6,6,3,3,6,4,1,6,6,6,6,6,3,6,4,6,5,3,6,6,47,43,-20,-12,-30,8,252,39,67,18,17,12,53,27,34,103,82,16,-5,158,60,28,21,4,184,1270
10728,5,6,6,5,5,2,6,5,6,5,3,5,3,2,5,2,6,2,6,2,2,5,6,2,59,11,-26,1,6,8,36,-14,75,14,11,29,70,27,106,103,-48,16,-8,158,71,16,25,4,209,1508
10729,2,2,3,3,4,2,2,1,3,3,2,4,2,2,3,2,1,2,3,2,2,4,5,2,75,26,17,3,14,8,187,20,147,31,14,27,68,27,133,103,36,16,10,158,65,40,21,4,219,1592
10730,5,1,2,5,5,3,4,5,6,3,1,6,6,3,4,3,5,3,5,3,3,3,3,3,75,29,41,8,29,8,106,-1,175,18,13,31,69,27,156,103,-13,16,12,158,65,26,35,4,241,1728
10731,4,1,6,6,6,3,1,1,6,3,5,6,6,3,5,3,1,3,6,3,1,6,6,3,98,51,-48,-3,-17,8,258,22,3,16,9,28,41,27,115,103,69,16,-17,158,96,20,11,4,211,1540
10732,5,2,1,6,6,1,1,1,1,1,2,5,1,1,6,1,2,1,1,1,4,2,3,1,62,65,28,-3,-15,8,328,43,197,18,11,28,109,27,83,103,93,16,15,158,103,24,27,4,252,1848
10733,2,4,3,1,1,2,4,4,3,5,3,4,2,2,1,2,4,2,3,2,3,5,3,2,75,42,26,7,28,8,219,17,164,12,11,30,89,27,151,103,50,16,7,158,91,19,30,4,184,1276
10734,1,1,2,1,1,5,1,1,1,2,4,1,3,5,1,5,1,5,1,5,3,1,1,5,106,68,81,39,85,8,368,66,310,17,9,59,106,27,298,103,94,16,47,158,109,31,59,4,236,1676
10735,2,1,5,4,4,1,2,2,2,6,6,4,1,1,5,1,2,1,2,1,1,6,4,1,105,29,25,3,14,8,115,1,185,12,8,30,111,27,160,103,-4,16,8,158,70,19,29,4,243,1750
10736,3,5,4,1,1,6,3,3,3,4,1,1,3,6,1,6,3,6,5,6,4,4,2,6,104,17,26,16,52,8,95,1,184,19,16,44,97,27,232,103,-14,16,7,158,61,30,35,4,243,1758
10737,1,6,1,2,2,5,5,5,1,2,3,2,3,5,2,5,5,5,1,5,5,1,1,5,99,23,31,11,41,8,91,-2,165,19,12,39,75,27,202,103,-15,16,10,158,55,30,30,4,262,1912
10738,5,6,6,5,5,2,6,5,6,5,3,5,3,2,5,2,6,2,6,2,2,5,6,2,59,11,-26,1,6,8,36,-14,75,14,11,29,70,27,106,103,-48,16,-8,158,71,16,25,4,209,1508
10739,1,6,1,1,1,3,4,4,1,2,1,1,1,3,1,3,4,3,1,3,6,2,1,3,106,16,82,19,58,8,77,-3,290,22,18,49,88,27,250,103,-22,16,43,158,48,38,55,4,237,1694
10740,5,6,1,6,4,3,6,6,1,1,3,6,4,3,6,3,6,3,1,3,6,1,1,3,63,7,97,4,21,8,38,-10,338,24,11,25,106,27,124,103,-54,16,47,158,60,35,64,4,213,1544
10741,4,1,3,5,3,4,2,2,3,5,4,4,2,4,4,4,2,4,4,4,2,5,4,4,67,41,33,4,21,8,249,26,205,15,12,27,110,27,131,103,47,16,15,158,116,19,32,4,192,1370
10742,6,5,6,6,6,4,4,6,6,2,5,6,6,4,6,4,4,4,6,4,5,2,6,4,52,8,-58,-11,-36,8,48,-30,-1,32,12,15,52,27,32,103,-38,16,-30,158,51,57,3,4,219,1600
10743,1,4,1,1,1,4,4,5,1,3,1,1,2,4,1,4,5,4,1,4,1,4,1,4,105,28,76,28,74,8,181,12,292,17,13,56,105,27,276,103,5,16,40,158,111,25,54,4,238,1702
10744,4,1,3,4,4,3,1,2,3,2,2,5,3,3,4,3,1,3,2,3,3,1,4,3,66,43,35,4,18,8,230,32,175,20,12,26,73,27,126,103,55,16,19,158,62,38,28,4,194,1388
10745,3,4,5,4,4,5,4,4,5,6,6,4,4,5,4,5,3,5,5,5,4,3,3,5,105,28,0,6,21,8,107,-3,117,14,8,32,70,27,172,103,-14,16,-1,158,65,31,34,4,247,1796
10746,4,4,5,6,6,3,5,4,5,6,3,6,2,3,6,3,5,3,4,3,3,6,1,3,59,22,-2,-7,-21,8,76,-4,118,12,13,20,75,27,64,103,-22,16,3,158,63,17,30,4,234,1660
10747,2,5,3,1,1,4,4,3,2,5,3,1,1,4,1,4,4,4,3,4,3,5,2,4,102,15,39,18,56,8,126,12,208,16,12,45,106,27,233,103,14,16,10,158,64,21,37,4,210,1522
10748,4,1,6,6,6,3,1,1,6,3,5,6,6,3,5,3,1,3,6,3,1,6,6,3,98,51,-48,-3,-17,8,258,22,3,16,9,28,41,27,115,103,69,16,-17,158,96,20,11,4,211,1540
10749,3,6,5,6,3,6,6,6,5,5,6,2,4,6,4,6,6,6,5,6,6,6,4,6,64,5,-23,1,6,8,-3,-27,70,14,11,33,62,27,115,103,-56,16,-8,158,57,18,25,4,244,1764
10750,5,5,6,4,4,1,5,5,5,1,2,5,5,1,5,1,5,1,5,1,4,2,5,1,54,36,-22,-3,-9,8,150,5,80,25,12,28,62,27,82,103,3,16,-7,158,77,29,22,4,184,1272
10751,5,4,6,5,5,4,4,3,6,5,5,4,6,4,5,4,3,4,6,4,2,3,5,4,63,24,-13,0,-1,8,105,-3,83,16,11,28,57,27,101,103,-7,16,-4,158,60,31,27,4,242,1746
10752,3,4,5,4,4,5,4,4,5,6,6,4,4,5,4,5,3,5,5,5,4,3,3,5,105,28,0,6,21,8,107,-3,117,14,8,32,70,27,172,103,-14,16,-1,158,65,31,34,4,247,1796
10753,1,1,2,1,1,5,1,1,1,2,4,1,3,5,1,5,1,5,1,5,3,1,1,5,106,68,81,39,85,8,368,66,310,17,9,59,106,27,298,103,94,16,47,158,109,31,59,4,236,1676
10754,2,1,5,4,4,1,2,2,2,6,6,4,1,1,5,1,2,1,2,1,1,6,4,1,105,29,25,3,14,8,115,1,185,12,8,30,111,27,160,103,-4,16,8,158,70,19,29,4,243,1750
10755,2,1,2,3,3,2,3,6,2,1,1,6,3,2,3,2,4,2,2,2,1,1,4,2,74,30,52,2,9,8,115,-14,211,32,13,22,74,27,120,103,-18,16,21,158,62,55,32,4,242,1744
10756,3,4,1,1,1,2,2,2,1,6,3,1,1,2,1,2,3,2,1,2,1,5,1,2,105,24,76,19,60,8,200,23,291,13,12,48,109,27,244,103,23,16,42,158,108,22,51,4,202,1442
10757,1,5,4,3,2,6,2,2,3,6,6,3,1,6,3,6,2,6,3,6,1,6,2,6,104,24,39,14,50,8,171,8,205,11,8,42,105,27,218,103,13,16,14,158,110,16,36,4,241,1724
10758,1,3,1,2,2,1,3,1,1,1,4,2,1,1,2,1,3,1,1,1,2,3,1,1,106,29,83,29,75,8,205,27,318,24,11,56,106,27,277,103,28,16,45,158,90,31,60,4,190,1348
10759,3,5,5,4,4,2,5,4,5,6,5,6,2,2,4,2,4,2,5,2,3,5,2,2,83,22,4,4,16,8,139,9,146,19,12,26,87,27,141,103,10,16,2,158,66,32,34,4,264,1920
10760,5,5,5,2,2,5,4,4,5,5,5,4,5,5,2,5,4,5,5,5,5,6,6,5,103,16,9,6,23,8,114,5,105,14,8,35,58,27,175,103,10,16,0,158,66,17,24,4,202,1436
10761,3,5,4,1,1,6,3,3,3,4,1,1,3,6,1,6,3,6,5,6,4,4,2,6,104,17,26,16,52,8,95,1,184,19,16,44,97,27,232,103,-14,16,7,158,61,30,35,4,243,1758
10762,6,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,3,1,1,1,98,57,52,27,68,8,326,54,250,24,20,48,105,27,261,103,79,16,25,158,97,39,44,4,182,1248
10763,1,3,6,3,3,2,2,2,6,6,6,3,3,2,3,2,1,2,6,2,2,6,3,2,106,35,9,8,28,8,198,17,141,7,7,33,90,27,182,103,39,16,3,158,92,15,32,4,210,1526
10764,1,2,6,4,4,3,2,4,6,3,3,2,2,3,4,3,2,3,6,3,4,4,4,3,105,57,9,4,18,8,282,28,161,12,10,32,108,27,169,103,71,16,1,158,106,20,31,4,215,1570
10765,6,6,6,5,4,5,6,6,6,2,5,3,6,5,4,5,6,5,6,5,6,1,6,5,57,12,-55,2,10,8,44,-20,12,25,12,29,54,27,110,103,-53,16,-26,158,54,51,14,4,234,1652
10766,5,5,1,3,3,5,5,5,2,1,1,3,4,5,3,5,5,5,1,5,4,2,1,5,83,27,77,8,33,8,143,8,250,26,16,33,63,27,173,103,5,16,38,158,62,41,46,4,205,1466
10767,3,6,5,1,1,4,5,4,5,3,2,1,2,4,1,4,5,4,5,4,2,5,3,4,97,4,17,23,64,8,26,-15,166,23,15,50,90,27,249,103,-54,16,2,158,61,30,34,4,191,1358
10768,1,2,1,2,2,6,2,2,1,1,1,2,2,6,2,6,2,6,1,6,2,2,1,6,107,34,74,16,51,8,206,24,265,23,14,45,87,27,233,103,42,16,33,158,74,32,48,4,183,1262
